Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
06/05/2014,22,Albion Street South,Tuesday,2014,2,May,19,509
06/05/2014,22,Albion Street North,Tuesday,2014,2,May,19,219
06/05/2014,23,Briggate,Tuesday,2014,2,May,19,320
06/05/2014,23,Briggate at McDonalds ,Tuesday,2014,2,May,19,137
06/05/2014,23,Commercial Street at Lush,Tuesday,2014,2,May,19,79
06/05/2014,23,Commercial Street at Barratts,Tuesday,2014,2,May,19,98
06/05/2014,23,Headrow,Tuesday,2014,2,May,19,72
06/05/2014,23,Dortmund Square ,Tuesday,2014,2,May,19,179
06/05/2014,23,Albion Street South,Tuesday,2014,2,May,19,118
06/05/2014,23,Albion Street North,Tuesday,2014,2,May,19,51
07/05/2014,0,Briggate,Wednesday,2014,2,May,19,235
07/05/2014,0,Briggate at McDonalds ,Wednesday,2014,2,May,19,118
07/05/2014,0,Commercial Street at Lush,Wednesday,2014,2,May,19,78
07/05/2014,0,Commercial Street at Barratts,Wednesday,2014,2,May,19,22
07/05/2014,0,Headrow,Wednesday,2014,2,May,19,27
07/05/2014,0,Dortmund Square ,Wednesday,2014,2,May,19,22
07/05/2014,0,Albion Street South,Wednesday,2014,2,May,19,64
07/05/2014,0,Albion Street North,Wednesday,2014,2,May,19,40
07/05/2014,1,Briggate,Wednesday,2014,2,May,19,190
07/05/2014,1,Briggate at McDonalds ,Wednesday,2014,2,May,19,76
07/05/2014,1,Commercial Street at Lush,Wednesday,2014,2,May,19,79
07/05/2014,1,Commercial Street at Barratts,Wednesday,2014,2,May,19,28
07/05/2014,1,Headrow,Wednesday,2014,2,May,19,12
07/05/2014,1,Dortmund Square ,Wednesday,2014,2,May,19,5
07/05/2014,1,Albion Street South,Wednesday,2014,2,May,19,54
07/05/2014,1,Albion Street North,Wednesday,2014,2,May,19,27
07/05/2014,2,Briggate,Wednesday,2014,2,May,19,194
07/05/2014,2,Briggate at McDonalds ,Wednesday,2014,2,May,19,79
07/05/2014,2,Commercial Street at Lush,Wednesday,2014,2,May,19,45
07/05/2014,2,Commercial Street at Barratts,Wednesday,2014,2,May,19,29
07/05/2014,2,Headrow,Wednesday,2014,2,May,19,10
07/05/2014,2,Dortmund Square ,Wednesday,2014,2,May,19,7
07/05/2014,2,Albion Street South,Wednesday,2014,2,May,19,19
07/05/2014,2,Albion Street North,Wednesday,2014,2,May,19,24
07/05/2014,3,Briggate,Wednesday,2014,2,May,19,216
07/05/2014,3,Briggate at McDonalds ,Wednesday,2014,2,May,19,63
07/05/2014,3,Commercial Street at Lush,Wednesday,2014,2,May,19,68
07/05/2014,3,Commercial Street at Barratts,Wednesday,2014,2,May,19,48
07/05/2014,3,Headrow,Wednesday,2014,2,May,19,10
07/05/2014,3,Dortmund Square ,Wednesday,2014,2,May,19,7
07/05/2014,3,Albion Street South,Wednesday,2014,2,May,19,37
07/05/2014,3,Albion Street North,Wednesday,2014,2,May,19,30
07/05/2014,4,Briggate,Wednesday,2014,2,May,19,152
07/05/2014,4,Briggate at McDonalds ,Wednesday,2014,2,May,19,53
07/05/2014,4,Commercial Street at Lush,Wednesday,2014,2,May,19,116
07/05/2014,4,Commercial Street at Barratts,Wednesday,2014,2,May,19,32
07/05/2014,4,Headrow,Wednesday,2014,2,May,19,8
07/05/2014,4,Dortmund Square ,Wednesday,2014,2,May,19,0
07/05/2014,4,Albion Street South,Wednesday,2014,2,May,19,36
07/05/2014,4,Albion Street North,Wednesday,2014,2,May,19,43
07/05/2014,5,Briggate,Wednesday,2014,2,May,19,164
07/05/2014,5,Briggate at McDonalds ,Wednesday,2014,2,May,19,50
07/05/2014,5,Commercial Street at Lush,Wednesday,2014,2,May,19,75
07/05/2014,5,Commercial Street at Barratts,Wednesday,2014,2,May,19,44
07/05/2014,5,Headrow,Wednesday,2014,2,May,19,10
07/05/2014,5,Dortmund Square ,Wednesday,2014,2,May,19,0
07/05/2014,5,Albion Street South,Wednesday,2014,2,May,19,33
07/05/2014,5,Albion Street North,Wednesday,2014,2,May,19,42
07/05/2014,6,Briggate,Wednesday,2014,2,May,19,236
07/05/2014,6,Briggate at McDonalds ,Wednesday,2014,2,May,19,121
07/05/2014,6,Commercial Street at Lush,Wednesday,2014,2,May,19,154
07/05/2014,6,Commercial Street at Barratts,Wednesday,2014,2,May,19,99
07/05/2014,6,Headrow,Wednesday,2014,2,May,19,36
07/05/2014,6,Dortmund Square ,Wednesday,2014,2,May,19,46
07/05/2014,6,Albion Street South,Wednesday,2014,2,May,19,113
07/05/2014,6,Albion Street North,Wednesday,2014,2,May,19,84
07/05/2014,7,Briggate,Wednesday,2014,2,May,19,457
07/05/2014,7,Briggate at McDonalds ,Wednesday,2014,2,May,19,328
07/05/2014,7,Commercial Street at Lush,Wednesday,2014,2,May,19,311
07/05/2014,7,Commercial Street at Barratts,Wednesday,2014,2,May,19,214
07/05/2014,7,Headrow,Wednesday,2014,2,May,19,115
07/05/2014,7,Dortmund Square ,Wednesday,2014,2,May,19,217
07/05/2014,7,Albion Street South,Wednesday,2014,2,May,19,372
07/05/2014,7,Albion Street North,Wednesday,2014,2,May,19,341
07/05/2014,8,Briggate,Wednesday,2014,2,May,19,914
07/05/2014,8,Briggate at McDonalds ,Wednesday,2014,2,May,19,541
07/05/2014,8,Commercial Street at Lush,Wednesday,2014,2,May,19,758
07/05/2014,8,Commercial Street at Barratts,Wednesday,2014,2,May,19,497
07/05/2014,8,Headrow,Wednesday,2014,2,May,19,331
07/05/2014,8,Dortmund Square ,Wednesday,2014,2,May,19,596
07/05/2014,8,Albion Street South,Wednesday,2014,2,May,19,856
07/05/2014,8,Albion Street North,Wednesday,2014,2,May,19,812
07/05/2014,9,Briggate,Wednesday,2014,2,May,19,1044
07/05/2014,9,Briggate at McDonalds ,Wednesday,2014,2,May,19,592
07/05/2014,9,Commercial Street at Lush,Wednesday,2014,2,May,19,741
07/05/2014,9,Commercial Street at Barratts,Wednesday,2014,2,May,19,544
07/05/2014,9,Headrow,Wednesday,2014,2,May,19,444
07/05/2014,9,Dortmund Square ,Wednesday,2014,2,May,19,775
07/05/2014,9,Albion Street South,Wednesday,2014,2,May,19,782
07/05/2014,9,Albion Street North,Wednesday,2014,2,May,19,479
07/05/2014,10,Briggate,Wednesday,2014,2,May,19,1573
07/05/2014,10,Briggate at McDonalds ,Wednesday,2014,2,May,19,735
07/05/2014,10,Commercial Street at Lush,Wednesday,2014,2,May,19,967
07/05/2014,10,Commercial Street at Barratts,Wednesday,2014,2,May,19,737
07/05/2014,10,Headrow,Wednesday,2014,2,May,19,577
07/05/2014,10,Dortmund Square ,Wednesday,2014,2,May,19,1098
07/05/2014,10,Albion Street South,Wednesday,2014,2,May,19,871
07/05/2014,10,Albion Street North,Wednesday,2014,2,May,19,679
07/05/2014,11,Briggate,Wednesday,2014,2,May,19,2223
07/05/2014,11,Briggate at McDonalds ,Wednesday,2014,2,May,19,1120
07/05/2014,11,Commercial Street at Lush,Wednesday,2014,2,May,19,1397
07/05/2014,11,Commercial Street at Barratts,Wednesday,2014,2,May,19,1103
07/05/2014,11,Headrow,Wednesday,2014,2,May,19,850
07/05/2014,11,Dortmund Square ,Wednesday,2014,2,May,19,1663
07/05/2014,11,Albion Street South,Wednesday,2014,2,May,19,1268
07/05/2014,11,Albion Street North,Wednesday,2014,2,May,19,882
07/05/2014,12,Briggate,Wednesday,2014,2,May,19,3709
07/05/2014,12,Briggate at McDonalds ,Wednesday,2014,2,May,19,1492
07/05/2014,12,Commercial Street at Lush,Wednesday,2014,2,May,19,2613
07/05/2014,12,Commercial Street at Barratts,Wednesday,2014,2,May,19,2020
07/05/2014,12,Headrow,Wednesday,2014,2,May,19,1251
07/05/2014,12,Dortmund Square ,Wednesday,2014,2,May,19,2832
07/05/2014,12,Albion Street South,Wednesday,2014,2,May,19,2443
07/05/2014,12,Albion Street North,Wednesday,2014,2,May,19,1695
07/05/2014,13,Briggate,Wednesday,2014,2,May,19,4028
07/05/2014,13,Briggate at McDonalds ,Wednesday,2014,2,May,19,1804
07/05/2014,13,Commercial Street at Lush,Wednesday,2014,2,May,19,3157
07/05/2014,13,Commercial Street at Barratts,Wednesday,2014,2,May,19,2054
07/05/2014,13,Headrow,Wednesday,2014,2,May,19,1382
07/05/2014,13,Dortmund Square ,Wednesday,2014,2,May,19,3652
07/05/2014,13,Albion Street South,Wednesday,2014,2,May,19,2907
07/05/2014,13,Albion Street North,Wednesday,2014,2,May,19,2038
07/05/2014,14,Briggate,Wednesday,2014,2,May,19,3205
07/05/2014,14,Briggate at McDonalds ,Wednesday,2014,2,May,19,1462
07/05/2014,14,Commercial Street at Lush,Wednesday,2014,2,May,19,2118
07/05/2014,14,Commercial Street at Barratts,Wednesday,2014,2,May,19,1578
07/05/2014,14,Headrow,Wednesday,2014,2,May,19,1150
07/05/2014,14,Dortmund Square ,Wednesday,2014,2,May,19,3530
07/05/2014,14,Albion Street South,Wednesday,2014,2,May,19,1439
07/05/2014,14,Albion Street North,Wednesday,2014,2,May,19,1323
07/05/2014,15,Briggate,Wednesday,2014,2,May,19,2884
07/05/2014,15,Briggate at McDonalds ,Wednesday,2014,2,May,19,1340
07/05/2014,15,Commercial Street at Lush,Wednesday,2014,2,May,19,1854
07/05/2014,15,Commercial Street at Barratts,Wednesday,2014,2,May,19,1366
07/05/2014,15,Headrow,Wednesday,2014,2,May,19,1156
07/05/2014,15,Dortmund Square ,Wednesday,2014,2,May,19,3558
07/05/2014,15,Albion Street South,Wednesday,2014,2,May,19,1397
07/05/2014,15,Albion Street North,Wednesday,2014,2,May,19,1073
07/05/2014,16,Briggate,Wednesday,2014,2,May,19,2564
07/05/2014,16,Briggate at McDonalds ,Wednesday,2014,2,May,19,1498
07/05/2014,16,Commercial Street at Lush,Wednesday,2014,2,May,19,1672
07/05/2014,16,Commercial Street at Barratts,Wednesday,2014,2,May,19,1322
07/05/2014,16,Headrow,Wednesday,2014,2,May,19,1000
07/05/2014,16,Dortmund Square ,Wednesday,2014,2,May,19,3118
07/05/2014,16,Albion Street South,Wednesday,2014,2,May,19,1877
07/05/2014,16,Albion Street North,Wednesday,2014,2,May,19,1295
07/05/2014,17,Briggate,Wednesday,2014,2,May,19,2440
07/05/2014,17,Briggate at McDonalds ,Wednesday,2014,2,May,19,1186
07/05/2014,17,Commercial Street at Lush,Wednesday,2014,2,May,19,1598
07/05/2014,17,Commercial Street at Barratts,Wednesday,2014,2,May,19,1048
07/05/2014,17,Headrow,Wednesday,2014,2,May,19,733
07/05/2014,17,Dortmund Square ,Wednesday,2014,2,May,19,2169
07/05/2014,17,Albion Street South,Wednesday,2014,2,May,19,1796
07/05/2014,17,Albion Street North,Wednesday,2014,2,May,19,1306
07/05/2014,18,Briggate,Wednesday,2014,2,May,19,1701
07/05/2014,18,Briggate at McDonalds ,Wednesday,2014,2,May,19,783
07/05/2014,18,Commercial Street at Lush,Wednesday,2014,2,May,19,869
07/05/2014,18,Commercial Street at Barratts,Wednesday,2014,2,May,19,501
07/05/2014,18,Headrow,Wednesday,2014,2,May,19,465
07/05/2014,18,Dortmund Square ,Wednesday,2014,2,May,19,1185
07/05/2014,18,Albion Street South,Wednesday,2014,2,May,19,976
07/05/2014,18,Albion Street North,Wednesday,2014,2,May,19,722
07/05/2014,19,Briggate,Wednesday,2014,2,May,19,769
07/05/2014,19,Briggate at McDonalds ,Wednesday,2014,2,May,19,443
07/05/2014,19,Commercial Street at Lush,Wednesday,2014,2,May,19,386
07/05/2014,19,Commercial Street at Barratts,Wednesday,2014,2,May,19,267
07/05/2014,19,Headrow,Wednesday,2014,2,May,19,283
07/05/2014,19,Dortmund Square ,Wednesday,2014,2,May,19,751
07/05/2014,19,Albion Street South,Wednesday,2014,2,May,19,585
07/05/2014,19,Albion Street North,Wednesday,2014,2,May,19,405
07/05/2014,20,Briggate,Wednesday,2014,2,May,19,438
07/05/2014,20,Briggate at McDonalds ,Wednesday,2014,2,May,19,255
07/05/2014,20,Commercial Street at Lush,Wednesday,2014,2,May,19,191
07/05/2014,20,Commercial Street at Barratts,Wednesday,2014,2,May,19,182
07/05/2014,20,Headrow,Wednesday,2014,2,May,19,182
07/05/2014,20,Dortmund Square ,Wednesday,2014,2,May,19,513
07/05/2014,20,Albion Street South,Wednesday,2014,2,May,19,338
07/05/2014,20,Albion Street North,Wednesday,2014,2,May,19,237
07/05/2014,21,Briggate,Wednesday,2014,2,May,19,436
07/05/2014,21,Briggate at McDonalds ,Wednesday,2014,2,May,19,322
07/05/2014,21,Commercial Street at Lush,Wednesday,2014,2,May,19,107
07/05/2014,21,Commercial Street at Barratts,Wednesday,2014,2,May,19,135
07/05/2014,21,Headrow,Wednesday,2014,2,May,19,118
07/05/2014,21,Dortmund Square ,Wednesday,2014,2,May,19,340
07/05/2014,21,Albion Street South,Wednesday,2014,2,May,19,325
07/05/2014,21,Albion Street North,Wednesday,2014,2,May,19,132
07/05/2014,22,Briggate,Wednesday,2014,2,May,19,357
07/05/2014,22,Briggate at McDonalds ,Wednesday,2014,2,May,19,227
07/05/2014,22,Commercial Street at Lush,Wednesday,2014,2,May,19,82
07/05/2014,22,Commercial Street at Barratts,Wednesday,2014,2,May,19,80
07/05/2014,22,Headrow,Wednesday,2014,2,May,19,111
07/05/2014,22,Dortmund Square ,Wednesday,2014,2,May,19,271
07/05/2014,22,Albion Street South,Wednesday,2014,2,May,19,276
07/05/2014,22,Albion Street North,Wednesday,2014,2,May,19,92
07/05/2014,23,Briggate,Wednesday,2014,2,May,19,199
07/05/2014,23,Briggate at McDonalds ,Wednesday,2014,2,May,19,131
07/05/2014,23,Commercial Street at Lush,Wednesday,2014,2,May,19,94
07/05/2014,23,Commercial Street at Barratts,Wednesday,2014,2,May,19,52
07/05/2014,23,Headrow,Wednesday,2014,2,May,19,65
07/05/2014,23,Dortmund Square ,Wednesday,2014,2,May,19,140
07/05/2014,23,Albion Street South,Wednesday,2014,2,May,19,111
07/05/2014,23,Albion Street North,Wednesday,2014,2,May,19,60
08/05/2014,0,Briggate,Thursday,2014,2,May,19,119
08/05/2014,0,Briggate at McDonalds ,Thursday,2014,2,May,19,94
08/05/2014,0,Commercial Street at Lush,Thursday,2014,2,May,19,29
08/05/2014,0,Commercial Street at Barratts,Thursday,2014,2,May,19,30
08/05/2014,0,Headrow,Thursday,2014,2,May,19,28
08/05/2014,0,Dortmund Square ,Thursday,2014,2,May,19,42
08/05/2014,0,Albion Street South,Thursday,2014,2,May,19,94
08/05/2014,0,Albion Street North,Thursday,2014,2,May,19,70
08/05/2014,1,Briggate,Thursday,2014,2,May,19,114
08/05/2014,1,Briggate at McDonalds ,Thursday,2014,2,May,19,76
08/05/2014,1,Commercial Street at Lush,Thursday,2014,2,May,19,20
08/05/2014,1,Commercial Street at Barratts,Thursday,2014,2,May,19,17
08/05/2014,1,Headrow,Thursday,2014,2,May,19,21
08/05/2014,1,Dortmund Square ,Thursday,2014,2,May,19,7
08/05/2014,1,Albion Street South,Thursday,2014,2,May,19,51
08/05/2014,1,Albion Street North,Thursday,2014,2,May,19,15
08/05/2014,2,Briggate,Thursday,2014,2,May,19,112
08/05/2014,2,Briggate at McDonalds ,Thursday,2014,2,May,19,51
08/05/2014,2,Commercial Street at Lush,Thursday,2014,2,May,19,19
08/05/2014,2,Commercial Street at Barratts,Thursday,2014,2,May,19,15
08/05/2014,2,Headrow,Thursday,2014,2,May,19,6
08/05/2014,2,Dortmund Square ,Thursday,2014,2,May,19,15
08/05/2014,2,Albion Street South,Thursday,2014,2,May,19,62
08/05/2014,2,Albion Street North,Thursday,2014,2,May,19,13
08/05/2014,3,Briggate,Thursday,2014,2,May,19,110
08/05/2014,3,Briggate at McDonalds ,Thursday,2014,2,May,19,47
08/05/2014,3,Commercial Street at Lush,Thursday,2014,2,May,19,31
08/05/2014,3,Commercial Street at Barratts,Thursday,2014,2,May,19,23
08/05/2014,3,Headrow,Thursday,2014,2,May,19,5
08/05/2014,3,Dortmund Square ,Thursday,2014,2,May,19,0
08/05/2014,3,Albion Street South,Thursday,2014,2,May,19,47
08/05/2014,3,Albion Street North,Thursday,2014,2,May,19,5
08/05/2014,4,Briggate,Thursday,2014,2,May,19,61
08/05/2014,4,Briggate at McDonalds ,Thursday,2014,2,May,19,34
08/05/2014,4,Commercial Street at Lush,Thursday,2014,2,May,19,21
08/05/2014,4,Commercial Street at Barratts,Thursday,2014,2,May,19,29
08/05/2014,4,Headrow,Thursday,2014,2,May,19,4
08/05/2014,4,Dortmund Square ,Thursday,2014,2,May,19,0
08/05/2014,4,Albion Street South,Thursday,2014,2,May,19,16
08/05/2014,4,Albion Street North,Thursday,2014,2,May,19,1
08/05/2014,5,Briggate,Thursday,2014,2,May,19,95
08/05/2014,5,Briggate at McDonalds ,Thursday,2014,2,May,19,52
08/05/2014,5,Commercial Street at Lush,Thursday,2014,2,May,19,39
08/05/2014,5,Commercial Street at Barratts,Thursday,2014,2,May,19,100
08/05/2014,5,Headrow,Thursday,2014,2,May,19,10
08/05/2014,5,Dortmund Square ,Thursday,2014,2,May,19,0
08/05/2014,5,Albion Street South,Thursday,2014,2,May,19,45
08/05/2014,5,Albion Street North,Thursday,2014,2,May,19,21
08/05/2014,6,Briggate,Thursday,2014,2,May,19,214
08/05/2014,6,Briggate at McDonalds ,Thursday,2014,2,May,19,99
08/05/2014,6,Commercial Street at Lush,Thursday,2014,2,May,19,95
08/05/2014,6,Commercial Street at Barratts,Thursday,2014,2,May,19,106
08/05/2014,6,Headrow,Thursday,2014,2,May,19,33
08/05/2014,6,Dortmund Square ,Thursday,2014,2,May,19,34
08/05/2014,6,Albion Street South,Thursday,2014,2,May,19,101
08/05/2014,6,Albion Street North,Thursday,2014,2,May,19,80
08/05/2014,7,Briggate,Thursday,2014,2,May,19,458
08/05/2014,7,Briggate at McDonalds ,Thursday,2014,2,May,19,290
08/05/2014,7,Commercial Street at Lush,Thursday,2014,2,May,19,261
08/05/2014,7,Commercial Street at Barratts,Thursday,2014,2,May,19,250
08/05/2014,7,Headrow,Thursday,2014,2,May,19,121
08/05/2014,7,Dortmund Square ,Thursday,2014,2,May,19,203
08/05/2014,7,Albion Street South,Thursday,2014,2,May,19,405
08/05/2014,7,Albion Street North,Thursday,2014,2,May,19,334
08/05/2014,8,Briggate,Thursday,2014,2,May,19,904
08/05/2014,8,Briggate at McDonalds ,Thursday,2014,2,May,19,576
08/05/2014,8,Commercial Street at Lush,Thursday,2014,2,May,19,777
08/05/2014,8,Commercial Street at Barratts,Thursday,2014,2,May,19,609
08/05/2014,8,Headrow,Thursday,2014,2,May,19,342
08/05/2014,8,Dortmund Square ,Thursday,2014,2,May,19,635
08/05/2014,8,Albion Street South,Thursday,2014,2,May,19,1058
08/05/2014,8,Albion Street North,Thursday,2014,2,May,19,870
08/05/2014,9,Briggate,Thursday,2014,2,May,19,1083
08/05/2014,9,Briggate at McDonalds ,Thursday,2014,2,May,19,568
08/05/2014,9,Commercial Street at Lush,Thursday,2014,2,May,19,837
08/05/2014,9,Commercial Street at Barratts,Thursday,2014,2,May,19,631
08/05/2014,9,Headrow,Thursday,2014,2,May,19,389
08/05/2014,9,Dortmund Square ,Thursday,2014,2,May,19,716
08/05/2014,9,Albion Street South,Thursday,2014,2,May,19,917
08/05/2014,9,Albion Street North,Thursday,2014,2,May,19,646
08/05/2014,10,Briggate,Thursday,2014,2,May,19,1475
08/05/2014,10,Briggate at McDonalds ,Thursday,2014,2,May,19,778
08/05/2014,10,Commercial Street at Lush,Thursday,2014,2,May,19,1136
08/05/2014,10,Commercial Street at Barratts,Thursday,2014,2,May,19,947
08/05/2014,10,Headrow,Thursday,2014,2,May,19,542
08/05/2014,10,Dortmund Square ,Thursday,2014,2,May,19,1080
08/05/2014,10,Albion Street South,Thursday,2014,2,May,19,1029
08/05/2014,10,Albion Street North,Thursday,2014,2,May,19,782
08/05/2014,11,Briggate,Thursday,2014,2,May,19,2519
08/05/2014,11,Briggate at McDonalds ,Thursday,2014,2,May,19,1063
08/05/2014,11,Commercial Street at Lush,Thursday,2014,2,May,19,1476
08/05/2014,11,Commercial Street at Barratts,Thursday,2014,2,May,19,1319
08/05/2014,11,Headrow,Thursday,2014,2,May,19,795
08/05/2014,11,Dortmund Square ,Thursday,2014,2,May,19,1549
08/05/2014,11,Albion Street South,Thursday,2014,2,May,19,1450
08/05/2014,11,Albion Street North,Thursday,2014,2,May,19,984
08/05/2014,12,Briggate,Thursday,2014,2,May,19,3503
08/05/2014,12,Briggate at McDonalds ,Thursday,2014,2,May,19,1482
08/05/2014,12,Commercial Street at Lush,Thursday,2014,2,May,19,2345
08/05/2014,12,Commercial Street at Barratts,Thursday,2014,2,May,19,2214
08/05/2014,12,Headrow,Thursday,2014,2,May,19,1340
08/05/2014,12,Dortmund Square ,Thursday,2014,2,May,19,2779
08/05/2014,12,Albion Street South,Thursday,2014,2,May,19,2645
08/05/2014,12,Albion Street North,Thursday,2014,2,May,19,1663
08/05/2014,13,Briggate,Thursday,2014,2,May,19,3558
08/05/2014,13,Briggate at McDonalds ,Thursday,2014,2,May,19,1530
08/05/2014,13,Commercial Street at Lush,Thursday,2014,2,May,19,2736
08/05/2014,13,Commercial Street at Barratts,Thursday,2014,2,May,19,2198
08/05/2014,13,Headrow,Thursday,2014,2,May,19,1419
08/05/2014,13,Dortmund Square ,Thursday,2014,2,May,19,3133
08/05/2014,13,Albion Street South,Thursday,2014,2,May,19,2905
08/05/2014,13,Albion Street North,Thursday,2014,2,May,19,1849
08/05/2014,14,Briggate,Thursday,2014,2,May,19,2630
08/05/2014,14,Briggate at McDonalds ,Thursday,2014,2,May,19,1385
08/05/2014,14,Commercial Street at Lush,Thursday,2014,2,May,19,1918
08/05/2014,14,Commercial Street at Barratts,Thursday,2014,2,May,19,1596
08/05/2014,14,Headrow,Thursday,2014,2,May,19,1117
08/05/2014,14,Dortmund Square ,Thursday,2014,2,May,19,2899
08/05/2014,14,Albion Street South,Thursday,2014,2,May,19,1765
08/05/2014,14,Albion Street North,Thursday,2014,2,May,19,1246
08/05/2014,15,Briggate,Thursday,2014,2,May,19,2734
08/05/2014,15,Briggate at McDonalds ,Thursday,2014,2,May,19,1317
08/05/2014,15,Commercial Street at Lush,Thursday,2014,2,May,19,1560
08/05/2014,15,Commercial Street at Barratts,Thursday,2014,2,May,19,1513
08/05/2014,15,Headrow,Thursday,2014,2,May,19,1094
08/05/2014,15,Dortmund Square ,Thursday,2014,2,May,19,2764
08/05/2014,15,Albion Street South,Thursday,2014,2,May,19,1584
08/05/2014,15,Albion Street North,Thursday,2014,2,May,19,1271
08/05/2014,16,Briggate,Thursday,2014,2,May,19,2771
08/05/2014,16,Briggate at McDonalds ,Thursday,2014,2,May,19,1226
08/05/2014,16,Commercial Street at Lush,Thursday,2014,2,May,19,1384
08/05/2014,16,Commercial Street at Barratts,Thursday,2014,2,May,19,1593
08/05/2014,16,Headrow,Thursday,2014,2,May,19,1082
08/05/2014,16,Dortmund Square ,Thursday,2014,2,May,19,2532
08/05/2014,16,Albion Street South,Thursday,2014,2,May,19,1827
08/05/2014,16,Albion Street North,Thursday,2014,2,May,19,1231
08/05/2014,17,Briggate,Thursday,2014,2,May,19,2462
08/05/2014,17,Briggate at McDonalds ,Thursday,2014,2,May,19,1265
08/05/2014,17,Commercial Street at Lush,Thursday,2014,2,May,19,1356
08/05/2014,17,Commercial Street at Barratts,Thursday,2014,2,May,19,1233
08/05/2014,17,Headrow,Thursday,2014,2,May,19,808
08/05/2014,17,Dortmund Square ,Thursday,2014,2,May,19,1717
08/05/2014,17,Albion Street South,Thursday,2014,2,May,19,1906
08/05/2014,17,Albion Street North,Thursday,2014,2,May,19,1247
08/05/2014,18,Briggate,Thursday,2014,2,May,19,1997
08/05/2014,18,Briggate at McDonalds ,Thursday,2014,2,May,19,838
08/05/2014,18,Commercial Street at Lush,Thursday,2014,2,May,19,793
08/05/2014,18,Commercial Street at Barratts,Thursday,2014,2,May,19,753
08/05/2014,18,Headrow,Thursday,2014,2,May,19,501
08/05/2014,18,Dortmund Square ,Thursday,2014,2,May,19,1149
08/05/2014,18,Albion Street South,Thursday,2014,2,May,19,1103
08/05/2014,18,Albion Street North,Thursday,2014,2,May,19,705
08/05/2014,19,Briggate,Thursday,2014,2,May,19,1197
08/05/2014,19,Briggate at McDonalds ,Thursday,2014,2,May,19,545
08/05/2014,19,Commercial Street at Lush,Thursday,2014,2,May,19,403
08/05/2014,19,Commercial Street at Barratts,Thursday,2014,2,May,19,325
08/05/2014,19,Headrow,Thursday,2014,2,May,19,313
08/05/2014,19,Dortmund Square ,Thursday,2014,2,May,19,786
08/05/2014,19,Albion Street South,Thursday,2014,2,May,19,540
08/05/2014,19,Albion Street North,Thursday,2014,2,May,19,349
08/05/2014,20,Briggate,Thursday,2014,2,May,19,622
08/05/2014,20,Briggate at McDonalds ,Thursday,2014,2,May,19,286
08/05/2014,20,Commercial Street at Lush,Thursday,2014,2,May,19,225
08/05/2014,20,Commercial Street at Barratts,Thursday,2014,2,May,19,208
08/05/2014,20,Headrow,Thursday,2014,2,May,19,178
08/05/2014,20,Dortmund Square ,Thursday,2014,2,May,19,529
08/05/2014,20,Albion Street South,Thursday,2014,2,May,19,266
08/05/2014,20,Albion Street North,Thursday,2014,2,May,19,188
08/05/2014,21,Briggate,Thursday,2014,2,May,19,358
08/05/2014,21,Briggate at McDonalds ,Thursday,2014,2,May,19,250
08/05/2014,21,Commercial Street at Lush,Thursday,2014,2,May,19,84
08/05/2014,21,Commercial Street at Barratts,Thursday,2014,2,May,19,131
08/05/2014,21,Headrow,Thursday,2014,2,May,19,130
08/05/2014,21,Dortmund Square ,Thursday,2014,2,May,19,252
08/05/2014,21,Albion Street South,Thursday,2014,2,May,19,317
08/05/2014,21,Albion Street North,Thursday,2014,2,May,19,122
08/05/2014,22,Briggate,Thursday,2014,2,May,19,469
08/05/2014,22,Briggate at McDonalds ,Thursday,2014,2,May,19,290
08/05/2014,22,Commercial Street at Lush,Thursday,2014,2,May,19,86
08/05/2014,22,Commercial Street at Barratts,Thursday,2014,2,May,19,123
08/05/2014,22,Headrow,Thursday,2014,2,May,19,104
08/05/2014,22,Dortmund Square ,Thursday,2014,2,May,19,222
08/05/2014,22,Albion Street South,Thursday,2014,2,May,19,319
08/05/2014,22,Albion Street North,Thursday,2014,2,May,19,114
08/05/2014,23,Briggate,Thursday,2014,2,May,19,291
08/05/2014,23,Briggate at McDonalds ,Thursday,2014,2,May,19,139
08/05/2014,23,Commercial Street at Lush,Thursday,2014,2,May,19,68
08/05/2014,23,Commercial Street at Barratts,Thursday,2014,2,May,19,80
08/05/2014,23,Headrow,Thursday,2014,2,May,19,77
08/05/2014,23,Dortmund Square ,Thursday,2014,2,May,19,123
08/05/2014,23,Albion Street South,Thursday,2014,2,May,19,100
08/05/2014,23,Albion Street North,Thursday,2014,2,May,19,47
09/05/2014,0,Briggate,Friday,2014,2,May,19,258
09/05/2014,0,Briggate at McDonalds ,Friday,2014,2,May,19,137
09/05/2014,0,Commercial Street at Lush,Friday,2014,2,May,19,109
09/05/2014,0,Commercial Street at Barratts,Friday,2014,2,May,19,58
09/05/2014,0,Headrow,Friday,2014,2,May,19,46
09/05/2014,0,Dortmund Square ,Friday,2014,2,May,19,99
09/05/2014,0,Albion Street South,Friday,2014,2,May,19,92
09/05/2014,0,Albion Street North,Friday,2014,2,May,19,55
09/05/2014,1,Briggate,Friday,2014,2,May,19,217
09/05/2014,1,Briggate at McDonalds ,Friday,2014,2,May,19,110
09/05/2014,1,Commercial Street at Lush,Friday,2014,2,May,19,52
09/05/2014,1,Commercial Street at Barratts,Friday,2014,2,May,19,45
09/05/2014,1,Headrow,Friday,2014,2,May,19,40
